名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·旧宫北里 2室1厅 南,大兴,旧宫,旧宫北里,96.55㎡,南,2室1厅1卫
整租·燕保祈东家园二期 2室1厅 南/北,朝阳,垡头,燕保祈东家园二期,80.00㎡,南 北,2室1厅1卫
整租·京旺家园 2室1厅 南,朝阳,中央别墅区,京旺家园,82.51㎡,南,2室1厅1卫
整租·万恒家园 2室1厅 南/北,丰台,青塔,万恒家园,97.00㎡,南 北,2室1厅1卫
整租·大城小镇 2室1厅 南,大兴,旧宫,大城小镇,92.00㎡,南,2室1厅1卫
整租·保利嘉园三号院 2室1厅 南/北,朝阳,常营,保利嘉园三号院,87.24㎡,南 北,2室1厅1卫
整租·龙跃苑四区 2室1厅 南,昌平,回龙观,龙跃苑四区,90.03㎡,南,2室1厅1卫
整租·民岳家园 2室1厅 南,丰台,岳各庄,民岳家园,99.68㎡,南,2室1厅1卫
整租·保利紫荆香谷北区 2室1厅 南,昌平,昌平其它,保利紫荆香谷北区,85.00㎡,南,2室1厅1卫
整租·万润风景 2室1厅 南/北,丰台,菜户营,万润风景,90.00㎡,南 北,2室1厅1卫
整租·合顺家园 2室1厅 南,丰台,新宫,合顺家园,84.92㎡,南,2室1厅1卫
整租·西黄新村北里 2室1厅 南/北,石景山,苹果园,西黄新村北里,87.77㎡,南 北,2室1厅1卫
独栋·恒寓星光店 星光二店 平层两居 2室1厅,,,,81.00㎡,,2室1厅1卫
整租·天通西苑二区 2室1厅 南/北,昌平,天通苑,天通西苑二区,82.00㎡,南 北,2室1厅1卫
整租·京旺家园 2室1厅 南/北,朝阳,中央别墅区,京旺家园,80.87㎡,南 北,2室1厅1卫
整租·阿尔法社区 2室1厅 南/北,通州,九棵树(家乐福),阿尔法社区,87.30㎡,南 北,2室1厅1卫
整租·京旺家园 2室1厅 南/北,朝阳,中央别墅区,京旺家园,82.89㎡,南 北,2室1厅1卫
整租·周家庄中路20号院 2室1厅 南/北,朝阳,十里河,周家庄中路20号院,89.00㎡,南 北,2室1厅1卫
整租·京旺家园 2室1厅 南/北,朝阳,中央别墅区,京旺家园,82.51㎡,南 北,2室1厅1卫
整租·首开国风美唐二期 2室1厅 南,昌平,回龙观,首开国风美唐二期,87.51㎡,南,2室1厅1卫
整租·京旺家园 2室1厅 南/北,朝阳,中央别墅区,京旺家园,82.89㎡,南 北,2室1厅1卫
整租·华远铭悦 2室1厅 南,通州,临河里,华远铭悦,89.51㎡,南,2室1厅1卫
整租·京旺家园 2室1厅 南/北,朝阳,中央别墅区,京旺家园,82.89㎡,南 北,2室1厅1卫
整租·方庄南路18号院 2室1厅 南/北,丰台,成寿寺,方庄南路18号院,85.23㎡,南 北,2室1厅1卫
整租·金达园 2室1厅 南/北,昌平,回龙观,金达园,82.70㎡,南 北,2室1厅1卫
整租·保利嘉园三号院 2室1厅 南/北,朝阳,常营,保利嘉园三号院,84.00㎡,南 北,2室1厅1卫
整租·京旺家园 2室1厅 南/北,朝阳,中央别墅区,京旺家园,82.89㎡,南 北,2室1厅1卫
整租·城市之光·东望 2室1厅 南,通州,通州其它,城市之光·东望,80.00㎡,南,2室1厅1卫
整租·和谐家园一区 2室1厅 南/北,昌平,回龙观,和谐家园一区,94.00㎡,南 北,2室1厅1卫
整租·金隅景和园 2室1厅 东/西,朝阳,东坝,金隅景和园,85.00㎡,东 西,2室1厅1卫
整租·京旺家园 2室1厅 南/北,朝阳,中央别墅区,京旺家园,80.87㎡,南 北,2室1厅1卫
整租·远洋一方林语苑 2室1厅 西南,朝阳,双桥,远洋一方林语苑,89.91㎡,西南,2室1厅1卫
整租·方恒东景 2室1厅 南,通州,临河里,方恒东景,84.04㎡,南,2室1厅1卫
整租·新康园 2室1厅 北,海淀,西三旗,新康园,92.40㎡,北,2室1厅1卫
整租·汇景苑二区 2室1厅 南,朝阳,东坝,汇景苑二区,86.88㎡,南,2室1厅1卫
整租·天伦锦城 2室1厅 东/北,丰台,花乡,天伦锦城,90.00㎡,东 北,2室1厅1卫
整租·康营家园四期B区 2室1厅 南,朝阳,中央别墅区,康营家园四期B区,86.58㎡,南,2室1厅1卫
整租·天泰定福苑 2室2厅 南/北,朝阳,定福庄,天泰定福苑,88.00㎡,南 北,2室2厅1卫
整租·朝阳新城四区 2室1厅 南/北,朝阳,东坝,朝阳新城四区,93.99㎡,南 北,2室1厅1卫
整租·日光清城 2室1厅 南/北,通州,果园,日光清城,101.06㎡,南 北,2室1厅1卫
整租·天通苑北二区 2室1厅 南/北,昌平,天通苑,天通苑北二区,113.00㎡,南 北,2室1厅2卫
整租·靓景明居 2室1厅 南/北,通州,九棵树(家乐福),靓景明居,105.72㎡,南 北,2室1厅2卫
整租·雅丽世居 2室1厅 南,通州,果园,雅丽世居,102.00㎡,南,2室1厅1卫
整租·新通国际花园 2室1厅 南/北,通州,梨园,新通国际花园,100.00㎡,南 北,2室1厅2卫
整租·美利新世界 2室1厅 南/北,大兴,旧宫,美利新世界,113.12㎡,南 北,2室1厅2卫
整租·西果园18号 2室2厅 东/西,通州,通州北苑,西果园18号,101.00㎡,东 西,2室2厅1卫
整租·久敬佳园二区 2室1厅 南/北,丰台,和义,久敬佳园二区,102.00㎡,南 北,2室1厅1卫
整租·天通公园里 2室1厅 西南,昌平,天通苑,天通公园里,113.00㎡,西南,2室1厅1卫
整租·郁花园二里 2室1厅 南/北,大兴,高米店,郁花园二里,107.12㎡,南 北,2室1厅1卫
整租·天通苑中苑 2室1厅 南/北,昌平,天通苑,天通苑中苑,103.00㎡,南 北,2室1厅2卫
整租·大瓦窑绿洲家园 2室2厅 南/北,丰台,青塔,大瓦窑绿洲家园,104.00㎡,南 北,2室2厅1卫
整租·新龙城 2室1厅 南/北,昌平,回龙观,新龙城,102.30㎡,南 北,2室1厅1卫
整租·海棠湾一期 2室2厅 复式 南,通州,临河里,海棠湾一期,119.64㎡,南,2室2厅2卫
整租·琥珀郡 3房间 东南,昌平,西关环岛,琥珀郡,109.06㎡,东南,3房间1卫
整租·天通苑北三区 2室1厅 南/北,昌平,天通苑,天通苑北三区,112.68㎡,南 北,2室1厅1卫
整租·清澄名苑北区 2室1厅 东北,大兴,黄村中,清澄名苑北区,106.78㎡,东北,2室1厅1卫
整租·西军庄 2室1厅 南,朝阳,常营,西军庄,101.00㎡,南,2室1厅1卫
整租·重兴园 2室2厅 南/北,石景山,鲁谷,重兴园,103.70㎡,南 北,2室2厅1卫
整租·翰林庭院 2室2厅 南/北,大兴,黄村火车站,翰林庭院,115.00㎡,南 北,2室2厅1卫
整租·裕隆园 2室1厅 南,丰台,赵公口,裕隆园,103.00㎡,南,2室1厅1卫
整租·东方太阳城 2室2厅 南/北,顺义,顺义其它,东方太阳城,120.00㎡,南 北,2室2厅1卫
整租·天时名苑 2室2厅 西南,通州,通州北苑,天时名苑,100.00㎡,西南,2室2厅1卫
整租·新华联家园北区 2室2厅 南/北,通州,果园,新华联家园北区,102.00㎡,南 北,2室2厅1卫
整租·天时名苑 2室2厅 南/北,通州,通州北苑,天时名苑,107.78㎡,南 北,2室2厅1卫
整租·新华联锦园 2室1厅 南/北,通州,通州北苑,新华联锦园,101.38㎡,南 北,2室1厅2卫
整租·双惠小区 2室1厅 南/北,朝阳,双桥,双惠小区,107.32㎡,南 北,2室1厅1卫
整租·天通苑北二区 2室1厅 东南,昌平,天通苑,天通苑北二区,113.00㎡,东南,2室1厅1卫
整租·流星花园三区 2室1厅 南/北,昌平,回龙观,流星花园三区,101.00㎡,南 北,2室1厅1卫
整租·天通苑东一区 2室1厅 南/北,昌平,天通苑,天通苑东一区,104.16㎡,南 北,2室1厅1卫
整租·天慧园 2室1厅 南/北,昌平,回龙观,天慧园,109.12㎡,南 北,2室1厅1卫
整租·将府锦苑 2室1厅 南,朝阳,朝阳其它,将府锦苑,100.00㎡,南,2室1厅1卫
整租·方安苑 2室1厅 东南,丰台,宋家庄,方安苑,105.78㎡,东南,2室1厅1卫
整租·新光大中心 2室1厅 南,通州,北关,新光大中心,114.39㎡,南,2室1厅1卫
整租·流星花园三区 2室1厅 南/北,昌平,回龙观,流星花园三区,103.00㎡,南 北,2室1厅1卫
整租·朝来绿色家园蕴实园 2室1厅 东北,朝阳,北苑,朝来绿色家园蕴实园,112.18㎡,东北,2室1厅1卫
整租·珠江峰景 2室1厅 东南/西北,丰台,岳各庄,珠江峰景,111.71㎡,东南 西北,2室1厅1卫
整租·珠江峰景 2室1厅 东/南/北,丰台,岳各庄,珠江峰景,117.78㎡,东 南 北,2室1厅1卫
整租·庄维花园 2室1厅 东南,丰台,七里庄,庄维花园,101.00㎡,东南,2室1厅1卫
整租·新里西斯莱公馆 2室2厅 南/北,大兴,高米店,新里西斯莱公馆,102.07㎡,南 北,2室2厅2卫
整租·永定路25号院 2室1厅 南/北,海淀,五棵松,永定路25号院,105.45㎡,南 北,2室1厅1卫
整租·安宁里南区 2室1厅 东/北,海淀,安宁庄,安宁里南区,106.00㎡,东 北,2室1厅1卫
整租·金成府 2室1厅 南,通州,九棵树(家乐福),金成府,109.78㎡,南,2室1厅1卫
整租·怡然家园6号院 2室1厅 南/北,丰台,角门,怡然家园6号院,103.19㎡,南 北,2室1厅1卫
整租·清上园 2室2厅 东南,海淀,安宁庄,清上园,104.39㎡,东南,2室2厅1卫
整租·珠江峰景 2室1厅 东南,丰台,岳各庄,珠江峰景,100.95㎡,东南,2室1厅1卫
整租·金地格林小镇 2室1厅 东/西,亦庄开发区,亦庄,金地格林小镇,112.43㎡,东 西,2室1厅2卫
整租·慧时欣园二期 2室1厅 西,丰台,木樨园,慧时欣园二期,101.00㎡,西,2室1厅1卫
整租·望园东里 2室1厅 西南,丰台,七里庄,望园东里,108.00㎡,西南,2室1厅1卫
整租·北苑家园茉藜园 2室1厅 东南,朝阳,北苑,北苑家园茉藜园,102.00㎡,东南,2室1厅1卫
整租·中水金海 2室1厅 西北,朝阳,石佛营,中水金海,101.00㎡,西北,2室1厅1卫
整租·北苑家园清友园 2室1厅 东南,朝阳,北苑,北苑家园清友园,100.74㎡,东南,2室1厅1卫
整租·庄维多摩市二期 2室1厅 西南,丰台,七里庄,庄维多摩市二期,100.45㎡,西南,2室1厅1卫
整租·美然动力A3区 2室2厅 复式 南/北,朝阳,定福庄,美然动力A3区,120.00㎡,南 北,2室2厅2卫
整租·自然美 2室1厅 南,丰台,木樨园,自然美,108.33㎡,南,2室1厅1卫
整租·北京新天地二期 2室1厅 南,朝阳,常营,北京新天地二期,101.24㎡,南,2室1厅1卫
整租·新龙城 2室1厅 南,昌平,回龙观,新龙城,100.99㎡,南,2室1厅1卫
整租·中海城北区 2室1厅 南,朝阳,成寿寺,中海城北区,104.00㎡,南,2室1厅2卫
整租·百子湾家园一区 2室1厅 南,朝阳,百子湾,百子湾家园一区,102.60㎡,南,2室1厅1卫
整租·北苑家园茉藜园 2室1厅 东南,朝阳,北苑,北苑家园茉藜园,112.00㎡,东南,2室1厅1卫
整租·晨光家园A区 2室1厅 东/北,朝阳,石佛营,晨光家园A区,103.00㎡,东 北,2室1厅1卫
整租·万恒家园 2室1厅 南,丰台,青塔,万恒家园,118.63㎡,南,2室1厅1卫
整租·美然动力A3区 2室1厅 南/北,朝阳,定福庄,美然动力A3区,103.19㎡,南 北,2室1厅1卫
整租·天通苑中苑 2室1厅 南,昌平,天通苑,天通苑中苑,101.08㎡,南,2室1厅1卫
整租·顺驰领海 2室1厅 南/北,大兴,高米店,顺驰领海,109.00㎡,南 北,2室1厅1卫
整租·天通苑北一区 2室1厅 北,昌平,天通苑,天通苑北一区,102.26㎡,北,2室1厅1卫
整租·万方家园 2室1厅 南/北,通州,万达,万方家园,101.00㎡,南 北,2室1厅1卫
整租·流星花园二区 2室1厅 南,昌平,回龙观,流星花园二区,102.36㎡,南,2室1厅1卫
整租·柏林爱乐二期 2室1厅 东/西,朝阳,常营,柏林爱乐二期,101.66㎡,东 西,2室1厅1卫
整租·新里西斯莱公馆 2室1厅 南,大兴,高米店,新里西斯莱公馆,100.00㎡,南,2室1厅1卫
整租·富力又一城B区 2室2厅 西,朝阳,豆各庄,富力又一城B区,104.32㎡,西,2室2厅2卫
整租·金丰园 2室1厅 东,丰台,玉泉营,金丰园,101.31㎡,东,2室1厅1卫
整租·新龙城 2室1厅 南/北,昌平,回龙观,新龙城,101.99㎡,南 北,2室1厅2卫
整租·新里西斯莱公馆 2室1厅 南,大兴,高米店,新里西斯莱公馆,100.01㎡,南,2室1厅2卫
整租·天怡家园 2室1厅 南/北,朝阳,北苑,天怡家园,104.00㎡,南 北,2室1厅1卫
整租·阿曼寓所 2室1厅 东/西,朝阳,高碑店,阿曼寓所,100.79㎡,东 西,2室1厅1卫
整租·航天城小区 2室2厅 南/北,海淀,海淀北部新区,航天城小区,119.00㎡,南 北,2室2厅2卫
整租·金丰园 2室1厅 东,丰台,玉泉营,金丰园,101.00㎡,东,2室1厅1卫
整租·远洋山水 2室1厅 南,石景山,鲁谷,远洋山水,107.52㎡,南,2室1厅1卫
整租·远洋山水 2室1厅 南,石景山,鲁谷,远洋山水,101.73㎡,南,2室1厅1卫
整租·三环新城8号院 2室1厅 南/北,丰台,玉泉营,三环新城8号院,109.00㎡,南 北,2室1厅1卫
整租·天通苑北三区 2室1厅 南,昌平,天通苑,天通苑北三区,110.00㎡,南,2室1厅1卫
整租·远洋山水 2室1厅 东北,石景山,鲁谷,远洋山水,108.00㎡,东北,2室1厅1卫
整租·天通苑北二区 2室1厅 南,昌平,天通苑,天通苑北二区,114.68㎡,南,2室1厅1卫
整租·雍景四季 2室1厅 南/北,石景山,苹果园,雍景四季,111.20㎡,南 北,2室1厅1卫
整租·流星花园二区 2室1厅 北,昌平,回龙观,流星花园二区,102.17㎡,北,2室1厅1卫
整租·西马金润二区 2室2厅 南/北,丰台,马家堡,西马金润二区,120.00㎡,南 北,2室2厅1卫
整租·龙泽苑东区 2室1厅 南,昌平,回龙观,龙泽苑东区,108.00㎡,南,2室1厅1卫
整租·天鑫家园 2室2厅 南/北,昌平,霍营,天鑫家园,105.00㎡,南 北,2室2厅2卫
整租·龙锦苑东三区 2室1厅 南,昌平,霍营,龙锦苑东三区,100.08㎡,南,2室1厅1卫
整租·益明园 2室2厅 南/西/北,丰台,马家堡,益明园,112.00㎡,南 西 北,2室2厅2卫
整租·万象新天一区 2室1厅 南,朝阳,常营,万象新天一区,110.00㎡,南,2室1厅1卫
整租·中海紫金苑 2室1厅 西南/西/北,海淀,紫竹桥,中海紫金苑,118.00㎡,西南 西 北,2室1厅1卫
整租·林奥嘉园 2室1厅 东,朝阳,奥林匹克公园,林奥嘉园,107.00㎡,东,2室1厅1卫
整租·金澳国际 2室1厅 西南,海淀,马甸,金澳国际,110.50㎡,西南,2室1厅1卫
整租·今日家园 2室1厅 东,海淀,五棵松,今日家园,100.85㎡,东,2室1厅1卫
整租·中鑫嘉园 2室1厅 南,海淀,牡丹园,中鑫嘉园,102.00㎡,南,2室1厅1卫
整租·玲珑苑 2室1厅 南,海淀,定慧寺,玲珑苑,107.11㎡,南,2室1厅2卫
整租·柏儒苑 2室1厅 南/北,海淀,学院路,柏儒苑,104.00㎡,南 北,2室1厅1卫
整租·广馨居 2室1厅 东,朝阳,双井,广馨居,107.00㎡,东,2室1厅1卫
整租·望京新城 2室2厅 南,朝阳,望京,望京新城,102.87㎡,南,2室2厅1卫
整租·望京新城 2室1厅 南,朝阳,望京,望京新城,106.00㎡,南,2室1厅1卫
整租·火星园 2室1厅 南/北,朝阳,太阳宫,火星园,106.00㎡,南 北,2室1厅1卫
整租·远洋山水 2室1厅 南,石景山,鲁谷,远洋山水,105.12㎡,南,2室1厅1卫
整租·富力城D区 2室2厅 南,朝阳,双井,富力城D区,104.00㎡,南,2室2厅2卫
整租·卧龙小区 2室2厅 南/北,朝阳,亚运村,卧龙小区,101.00㎡,南 北,2室2厅1卫
整租·石韵浩庭 2室1厅 南/北,朝阳,大望路,石韵浩庭,105.00㎡,南 北,2室1厅2卫
整租·万科星园 2室1厅 东南,朝阳,奥林匹克公园,万科星园,107.03㎡,东南,2室1厅1卫
整租·舒至嘉园 2室1厅 南,海淀,西直门,舒至嘉园,120.00㎡,南,2室1厅2卫
整租·格调小区 2室2厅 西南/西,西城,马连道,格调小区,104.72㎡,西南 西,2室2厅1卫
整租·珠江绿洲 2室2厅 西南/东北,朝阳,双桥,珠江绿洲,108.00㎡,西南 东北,2室2厅1卫
整租·永泰园新地标 2室1厅 南,海淀,清河,永泰园新地标,115.00㎡,南,2室1厅1卫
整租·文成杰座 2室1厅 南,海淀,学院路,文成杰座,106.00㎡,南,2室1厅2卫
整租·芳群园三区 2室1厅 南,丰台,方庄,芳群园三区,100.41㎡,南,2室1厅1卫
整租·花市枣苑二期 2室1厅 西,东城,东花市,花市枣苑二期,111.00㎡,西,2室1厅2卫
整租·融科橄榄城二期 2室1厅 南,朝阳,望京,融科橄榄城二期,101.00㎡,南,2室1厅1卫
整租·望京花园东区 2室1厅 东北,朝阳,望京,望京花园东区,101.97㎡,东北,2室1厅1卫
整租·方舟苑一期 2室1厅 东南,朝阳,望京,方舟苑一期,116.42㎡,东南,2室1厅1卫
整租·石韵浩庭 2室2厅 南/北,朝阳,大望路,石韵浩庭,105.29㎡,南 北,2室2厅2卫
整租·宣海家园 2室1厅 南,海淀,上地,宣海家园,110.00㎡,南,2室1厅1卫
整租·新龙城 2室1厅 南,昌平,回龙观,新龙城,100.99㎡,南,2室1厅1卫
整租·百子湾家园一区 2室1厅 南,朝阳,百子湾,百子湾家园一区,102.60㎡,南,2室1厅1卫
整租·中海城北区 2室1厅 南,朝阳,成寿寺,中海城北区,104.00㎡,南,2室1厅2卫
整租·北苑家园茉藜园 2室1厅 东南,朝阳,北苑,北苑家园茉藜园,112.00㎡,东南,2室1厅1卫
整租·龙腾苑六区 2室1厅 南/北,昌平,回龙观,龙腾苑六区,106.70㎡,南 北,2室1厅1卫
整租·慧时欣园二期 2室1厅 南,丰台,木樨园,慧时欣园二期,108.98㎡,南,2室1厅1卫
整租·阳光花园 2室1厅 南/北,丰台,角门,阳光花园,101.32㎡,南 北,2室1厅2卫
整租·永泰园新地标 2室1厅 东/北,海淀,清河,永泰园新地标,115.04㎡,东 北,2室1厅1卫
整租·上海沙龙 2室1厅 南/北,亦庄开发区,亦庄,上海沙龙,105.00㎡,南 北,2室1厅2卫
整租·一幅画卷 2室1厅 南,亦庄开发区,亦庄,一幅画卷,108.00㎡,南,2室1厅2卫
整租·柏林爱乐二期 2室1厅 东/西,朝阳,常营,柏林爱乐二期,100.00㎡,东 西,2室1厅2卫
整租·远洋山水 2室2厅 东北,石景山,鲁谷,远洋山水,111.92㎡,东北,2室2厅1卫
整租·兴隆家园 2室1厅 西,朝阳,高碑店,兴隆家园,105.00㎡,西,2室1厅2卫
整租·流星花园三区 2室1厅 南/北,昌平,回龙观,流星花园三区,100.42㎡,南 北,2室1厅1卫
整租·政馨园一区 2室1厅 东/南,丰台,宋家庄,政馨园一区,105.00㎡,东 南,2室1厅1卫
整租·会展誉景 3房间 东/北,顺义,中央别墅区,会展誉景,100.00㎡,东 北,3房间1卫
整租·春园 2室1厅 西南,丰台,青塔,春园,100.00㎡,西南,2室1厅1卫
整租·龙泽苑西区 2室1厅 东/南,昌平,回龙观,龙泽苑西区,109.41㎡,东 南,2室1厅1卫
整租·北京经开芯中心 3房间 南,亦庄开发区,亦庄,北京经开芯中心,120.00㎡,南,3房间1卫
整租·龙湖香醍漫步四区南区 2室2厅 南/北,顺义,马坡,龙湖香醍漫步四区南区,105.06㎡,南 北,2室2厅1卫
整租·流星花园三区 2室1厅 南/北,昌平,回龙观,流星花园三区,100.00㎡,南 北,2室1厅1卫
整租·清澄名苑北区 2室1厅 东/北,大兴,黄村中,清澄名苑北区,107.00㎡,东 北,2室1厅1卫
整租·知本时代 2室1厅 西南,海淀,西三旗,知本时代,100.00㎡,西南,2室1厅1卫
整租·流星花园三区 2室1厅 南/北,昌平,回龙观,流星花园三区,101.00㎡,南 北,2室1厅1卫
整租·远洋山水 2室2厅 南,石景山,鲁谷,远洋山水,100.85㎡,南,2室2厅1卫
整租·朝阳旺角 2室1厅 南,朝阳,双桥,朝阳旺角,111.58㎡,南,2室1厅2卫
整租·绿地海珀云翡 2室1厅 南/北,大兴,大兴其它,绿地海珀云翡,102.00㎡,南 北,2室1厅2卫
整租·远洋自然 2室1厅 南,丰台,大红门,远洋自然,100.28㎡,南,2室1厅1卫
整租·百子湾家园三区 2室2厅 东南/北,朝阳,百子湾,百子湾家园三区,114.03㎡,东南 北,2室2厅1卫
