名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·中兴财富国际公寓 2室1厅 南,静安,不夜城,中兴财富国际公寓,79.64㎡,南,2室1厅1卫
独栋·方隅公寓 上海天悦方隅公寓 11号线豪华行政两房 9月特惠 2室2厅,,,,66.00㎡,,2室2厅2卫
整租·光辉小区 2室1厅 南,浦东,梅园,光辉小区,72.23㎡,南,2室1厅1卫
整租·罗山花苑 2室2厅 南/北,浦东,碧云,罗山花苑,69.09㎡,南 北,2室2厅1卫
整租·霍山大楼 2室1厅 南,虹口,北外滩,霍山大楼,75.73㎡,南,2室1厅1卫
独栋·方隅公寓 上海天悦方隅公寓 15号线真如复式精装两居家具齐全 2室2厅,,,,58.00-66.00㎡,,2室2厅1卫
整租·凯翔小区 2室1厅 南,徐汇,万体馆,凯翔小区,72.00㎡,南,2室1厅1卫
整租·炎虹路76弄 2室1厅 南,徐汇,斜土路,炎虹路76弄,60.51㎡,南,2室1厅1卫
整租·天钥新村 2室1厅 南,徐汇,万体馆,天钥新村,61.26㎡,南,2室1厅1卫
独栋·方隅公寓 上海天悦方隅公寓 可短租月付上海西站品质两居室 2室2厅,,,,65.00-66.00㎡,,2室2厅1卫
整租·东昌新村 2室0厅 南,浦东,陆家嘴,东昌新村,60.34㎡,南,2室0厅1卫
独栋·蘑菇青年公寓 陆家嘴店 整租两房一厅阳光房 2室1厅,,,,63.00-78.00㎡,,2室1厅1卫
整租·天安豪园 2室2厅 南,闵行,金汇,天安豪园,76.78㎡,南,2室2厅1卫
独栋·方隅公寓 上海天悦方隅公寓 品牌公寓首月免租  地铁旁loft精装两居室 2室1厅,,,,66.00㎡,,2室1厅1卫
整租·福山小区 2室1厅 南,浦东,梅园,福山小区,72.20㎡,南,2室1厅1卫
独栋·方隅公寓 上海天悦方隅公寓 真如地铁600米品质公寓  首月免租，先到先得 2室1厅,,,,66.00㎡,,2室1厅1卫
整租·七韵美地苑 2室2厅 南,闵行,航华,七韵美地苑,80.00㎡,南,2室2厅1卫
独栋·方隅公寓 上海天悦方隅公寓 真如地铁站精品公寓 9月特惠 首月免租 2室1厅,,,,66.00㎡,,2室1厅1卫
整租·市政大楼 2室1厅 南,浦东,梅园,市政大楼,69.18㎡,南,2室1厅1卫
独栋·方隅公寓 上海天悦方隅公寓 近环球港复式精装两居 2室2厅,,,,66.00㎡,,2室2厅1卫
整租·晶欣坊 2室2厅 南,闵行,梅陇,晶欣坊,74.67㎡,南,2室2厅1卫
独栋·方隅公寓 上海天悦方隅公寓 可短租月付复式两居 9月特惠 2室2厅,,,,66.00㎡,,2室2厅1卫
整租·瑞虹新城二期(优贤生活) 2室2厅 东/东南,虹口,临平路,瑞虹新城二期(优贤生活),77.58㎡,东 东南,2室2厅1卫
独栋·方隅公寓 上海天悦方隅公寓 首月免租 15号线复式两居 2室2厅,,,,66.00㎡,,2室2厅1卫
整租·密云小区 2室1厅 南/北,杨浦,鞍山,密云小区,67.66㎡,南 北,2室1厅1卫
独栋·方隅公寓 上海天悦方隅公寓 上海西站品牌公寓直租复式品质两居 2室2厅,,,,66.00㎡,,2室2厅1卫
整租·张江汤臣豪园(二期) 2室2厅 南,浦东,张江,张江汤臣豪园(二期),75.00㎡,南,2室2厅2卫
独栋·方隅公寓 上海天悦方隅公寓 11号线免24小时费健身房会所精装公寓 2室2厅,,,,66.00㎡,,2室2厅1卫
整租·吴东小区 2室1厅 南/北,徐汇,徐家汇,吴东小区,72.56㎡,南 北,2室1厅1卫
独栋·方隅公寓 上海天悦方隅公寓 复式行政一居带会所健身房 2室2厅,,,,66.00㎡,,2室2厅1卫
整租·嘉和国际大厦 2室0厅 南,虹口,鲁迅公园,嘉和国际大厦,74.08㎡,南,2室0厅0卫
独栋·方隅公寓 上海天悦方隅公寓 带衣帽间行政一房停车方便 2室2厅,,,,66.00㎡,,2室2厅1卫
整租·江悦名庭 2室2厅 南,浦东,杨思前滩,江悦名庭,63.75㎡,南,2室2厅1卫
整租·金赢108创意广场 2室1厅 东,静安,闸北公园,金赢108创意广场,63.43㎡,东,2室1厅1卫
整租·乐活居 2室1厅 南,普陀,长寿路,乐活居,68.43㎡,南,2室1厅1卫
独栋·绿庭寓 中山公园店 景观套房 两居室 2室1厅,,,,70.00㎡,,2室1厅1卫
整租·中海万锦城(四期) 2室2厅 东/东南,静安,不夜城,中海万锦城(四期),71.22㎡,东 东南,2室2厅1卫
整租·中建锦绣天地 2室2厅 南,青浦,徐泾,中建锦绣天地,79.72㎡,南,2室2厅1卫
整租·天山华庭 2室2厅 南,长宁,天山,天山华庭,79.80㎡,南,2室2厅1卫
独栋·桂客公寓 长寿路店 桂客公寓 长寿路店 俩房居家首选 2室2厅,,,,60.00-65.00㎡,,2室2厅1卫
整租·中海万锦城(四期) 2室1厅 西南,静安,不夜城,中海万锦城(四期),60.26㎡,西南,2室1厅1卫
整租·康怡苑 2室1厅 南,普陀,长寿路,康怡苑,68.17㎡,南,2室1厅1卫
整租·岳阳大楼 2室1厅 南,徐汇,建国西路,岳阳大楼,62.51㎡,南,2室1厅1卫
整租·上虹新村 2室1厅 南,闵行,金汇,上虹新村,69.24㎡,南,2室1厅1卫
整租·万科时一区（四期） 2室2厅 南,闵行,华漕,万科时一区（四期）,71.32㎡,南,2室2厅1卫
整租·安化路111弄 2室1厅 南,长宁,中山公园,安化路111弄,72.48㎡,南,2室1厅1卫
整租·常熟路85弄 2室1厅 南,静安,静安寺,常熟路85弄,60.92㎡,南,2室1厅1卫
整租·中海臻如府(一期) 2室1厅 南,普陀,真如,中海臻如府(一期),77.00㎡,南,2室1厅1卫
整租·澜茵华庭 2室2厅 南,嘉定,江桥,澜茵华庭,80.01㎡,南,2室2厅1卫
整租·和源名城 2室1厅 南/北,静安,彭浦,和源名城,82.11㎡,南 北,2室1厅1卫
整租·合生城邦三街坊 2室2厅 南,闵行,老闵行,合生城邦三街坊,99.21㎡,南,2室2厅1卫
整租·金海华城永华苑 2室1厅 南,浦东,曹路,金海华城永华苑,80.00㎡,南,2室1厅1卫
整租·五洲云景花苑 2室2厅 南,松江,九亭,五洲云景花苑,95.37㎡,南,2室2厅1卫
整租·繁盛苑 2室2厅 南/北,闵行,颛桥,繁盛苑,81.91㎡,南 北,2室2厅1卫
整租·绿洲康城亲水湾(东区) 2室1厅 南,浦东,御桥,绿洲康城亲水湾(东区),90.46㎡,南,2室1厅1卫
整租·合生城邦四街坊 2室2厅 南,闵行,老闵行,合生城邦四街坊,94.80㎡,南,2室2厅1卫
整租·万业紫辰苑 2室1厅 南,宝山,杨行,万业紫辰苑,85.56㎡,南,2室1厅1卫
整租·经纬学府涵青花园(二期) 2室2厅 南/北,宝山,上大,经纬学府涵青花园(二期),93.66㎡,南 北,2室2厅1卫
整租·新金山花园 2室2厅 南,闵行,颛桥,新金山花园,84.45㎡,南,2室2厅1卫
整租·中大九里德(公寓) 2室2厅 南,松江,九亭,中大九里德(公寓),94.00㎡,南,2室2厅1卫
整租·上隽嘉苑(公寓) 2室2厅 南,嘉定,南翔,上隽嘉苑(公寓),87.96㎡,南,2室2厅1卫
整租·中海御景熙岸(公寓) 2室1厅 南,浦东,三林,中海御景熙岸(公寓),87.16㎡,南,2室1厅1卫
整租·众秀新家园 2室1厅 南/北,闵行,颛桥,众秀新家园,88.00㎡,南 北,2室1厅1卫
整租·虹桥舒雅苑 2室2厅 南,闵行,华漕,虹桥舒雅苑,89.00㎡,南,2室2厅1卫
整租·同济城市阳光 2室2厅 南,宝山,大场镇,同济城市阳光,80.76㎡,南,2室2厅1卫
整租·杨泰公寓 2室2厅 南/北,宝山,杨行,杨泰公寓,87.32㎡,南 北,2室2厅1卫
整租·星辰园(公寓) 2室2厅 南/北,松江,松江大学城,星辰园(公寓),98.73㎡,南 北,2室2厅1卫
整租·阳光威尼斯C区 2室2厅 南/北,普陀,真光,阳光威尼斯C区,96.44㎡,南 北,2室2厅1卫
整租·江桥佳苑 2室2厅 南,嘉定,江桥,江桥佳苑,88.00㎡,南,2室2厅1卫
整租·天际蓝桥 2室2厅 南,嘉定,江桥,天际蓝桥,88.08㎡,南,2室2厅1卫
整租·爱庐世纪新苑 2室1厅 南,闵行,颛桥,爱庐世纪新苑,86.50㎡,南,2室1厅1卫
整租·招商虹桥华府 2室1厅 南,青浦,徐泾,招商虹桥华府,82.00㎡,南,2室1厅1卫
整租·新高苑(三期) 2室2厅 南,浦东,高行,新高苑(三期),85.00㎡,南,2室2厅1卫
整租·同济融景雅苑 2室2厅 南,嘉定,南翔,同济融景雅苑,82.00㎡,南,2室2厅1卫
整租·美林小城 2室1厅 南,浦东,康桥,美林小城,94.37㎡,南,2室1厅1卫
整租·浦江智汇园 2室1厅 南,闵行,闵浦,浦江智汇园,81.40㎡,南,2室1厅1卫
整租·森林公馆（栖林路425弄） 2室2厅 南/北,嘉定,南翔,森林公馆（栖林路425弄）,86.89㎡,南 北,2室2厅1卫
整租·上大聚丰园 2室2厅 南,宝山,上大,上大聚丰园,92.69㎡,南,2室2厅1卫
整租·鸿泽苑 2室2厅 南,静安,阳城,鸿泽苑,94.12㎡,南,2室2厅1卫
整租·新虹桥雅苑 2室1厅 南,青浦,徐泾,新虹桥雅苑,83.32㎡,南,2室1厅1卫
整租·水岸蓝桥(公寓) 2室2厅 南/北,宝山,大华,水岸蓝桥(公寓),91.20㎡,南 北,2室2厅1卫
整租·康桥半岛国际公寓 2室1厅 东南,浦东,康桥,康桥半岛国际公寓,83.13㎡,东南,2室1厅1卫
整租·华梅花苑 2室2厅 南,闵行,古美,华梅花苑,88.61㎡,南,2室2厅1卫
整租·府村苑 2室1厅 南/北,普陀,真如,府村苑,85.44㎡,南 北,2室1厅1卫
整租·好世凤翔苑 2室2厅 南/北,嘉定,南翔,好世凤翔苑,91.23㎡,南 北,2室2厅1卫
整租·保利叶语(一期)(公寓) 2室2厅 南,宝山,顾村,保利叶语(一期)(公寓),90.08㎡,南,2室2厅1卫
整租·悦尚华都 2室1厅 南,宝山,大华,悦尚华都,89.12㎡,南,2室1厅2卫
整租·金泽苑 2室1厅 南,浦东,金桥,金泽苑,94.00㎡,南,2室1厅1卫
整租·万峰梦湖苑 2室2厅 南,虹口,凉城,万峰梦湖苑,91.05㎡,南,2室2厅1卫
整租·金地格林世界白金院邸(公寓) 2室2厅 南,嘉定,南翔,金地格林世界白金院邸(公寓),87.48㎡,南,2室2厅1卫
整租·虹凉馨苑 2室2厅 南,虹口,凉城,虹凉馨苑,92.51㎡,南,2室2厅1卫
整租·保利金爵公寓 2室2厅 南/北,浦东,唐镇,保利金爵公寓,86.15㎡,南 北,2室2厅1卫
整租·高行家园 2室1厅 南/北,浦东,高行,高行家园,91.65㎡,南 北,2室1厅1卫
整租·一品漫城二期（公寓） 2室2厅 南,闵行,浦江,一品漫城二期（公寓）,89.80㎡,南,2室2厅1卫
整租·保利叶语(二期)(公寓) 2室1厅 南,宝山,顾村,保利叶语(二期)(公寓),92.74㎡,南,2室1厅1卫
整租·三湘海尚城(公寓) 2室1厅 南,宝山,淞南,三湘海尚城(公寓),90.00㎡,南,2室1厅1卫
整租·复星新苑 2室2厅 南,宝山,大华,复星新苑,95.62㎡,南,2室2厅1卫
整租·棕榈苑 2室1厅 南/北,浦东,三林,棕榈苑,87.00㎡,南 北,2室1厅1卫
整租·江南星城(一期) 2室2厅 南,闵行,古美,江南星城(一期),90.68㎡,南,2室2厅1卫
整租·新梅莘苑 2室2厅 南/北,闵行,莘庄南广场,新梅莘苑,98.47㎡,南 北,2室2厅1卫
整租·绿地春申花园 2室2厅 南,闵行,春申,绿地春申花园,92.98㎡,南,2室2厅1卫
整租·金苹果花园 2室2厅 南,浦东,杨思前滩,金苹果花园,94.13㎡,南,2室2厅1卫
整租·龙湖天璞雅筑 2室2厅 南/北,嘉定,江桥,龙湖天璞雅筑,80.14㎡,南 北,2室2厅1卫
整租·建德国际公寓 2室1厅 南,杨浦,新江湾城,建德国际公寓,82.13㎡,南,2室1厅1卫
整租·丰景湾名邸 2室2厅 南,虹口,江湾镇,丰景湾名邸,84.00㎡,南,2室2厅1卫
整租·万达城市公寓 2室2厅 南,嘉定,江桥,万达城市公寓,84.00㎡,南,2室2厅1卫
整租·三花现代城(三期金兰苑) 2室1厅 南,宝山,高境,三花现代城(三期金兰苑),90.00㎡,南,2室1厅1卫
整租·梧桐城邦(二期) 2室2厅 南,宝山,大华,梧桐城邦(二期),90.50㎡,南,2室2厅1卫
整租·康健丽都 2室2厅 南,闵行,古美,康健丽都,91.89㎡,南,2室2厅1卫
整租·爱家亚洲花园一期 2室1厅 南,浦东,杨东,爱家亚洲花园一期,98.67㎡,南,2室1厅1卫
独栋·白领精选 蓝村路店 温室小屋E户型 2室1厅,,,,80.00-110.00㎡,,2室1厅1卫
整租·舒兰公寓 2室1厅 南,杨浦,周家嘴路,舒兰公寓,98.28㎡,南,2室1厅1卫
整租·荣信虹桥世嘉 2室1厅 南,闵行,金汇,荣信虹桥世嘉,91.61㎡,南,2室1厅1卫
整租·商建大楼 2室1厅 南,虹口,曲阳,商建大楼,85.88㎡,南,2室1厅1卫
整租·绿地泾南公寓 2室2厅 南,浦东,洋泾,绿地泾南公寓,83.86㎡,南,2室2厅1卫
整租·大华锦绣华城(十一街区) 2室1厅 南,浦东,北蔡,大华锦绣华城(十一街区),84.62㎡,南,2室1厅1卫
独栋·白领精选 花木店 世纪公园&两室一厅精装户型 2室1厅,,,,60.00-80.00㎡,,2室1厅1卫
整租·阳光花城 2室2厅 南,浦东,张江,阳光花城,97.62㎡,南,2室2厅1卫
整租·景和茗苑 2室2厅 南,闵行,古美,景和茗苑,96.40㎡,南,2室2厅1卫
独栋·智创TOP人才公寓 桃浦雅辰悦居智创TOP人才公寓酒店 豪华双卧室套房 2室1厅,,,,90.00㎡,,2室1厅1卫
独栋·誉舍 临空经济园店 公寓·誉舍服务式公寓 近淞虹路地铁站·两居室·近大融城 2室1厅,,,,95.00㎡,,2室1厅2卫
整租·荣信虹桥世嘉 2室1厅 南,闵行,金汇,荣信虹桥世嘉,91.91㎡,南,2室1厅1卫
整租·满庭芳花园(公寓) 2室1厅 南,长宁,西郊,满庭芳花园(公寓),96.04㎡,南,2室1厅1卫
独栋·友间公寓 广粤路76弄宝地虹乐苑店 两室两厅双卫双阳台 2室2厅,,,,90.00㎡,,2室2厅2卫
整租·星海·尚南坊 2室1厅 南,浦东,杨思前滩,星海·尚南坊,88.15㎡,南,2室1厅1卫
整租·日月光水岸花园(一期) 2室1厅 南,浦东,张江,日月光水岸花园(一期),91.58㎡,南,2室1厅1卫
整租·华能公寓 2室2厅 西北,虹口,鲁迅公园,华能公寓,97.76㎡,西北,2室2厅1卫
独栋·友间公寓 虹乐苑虹口二店 两室两厅两卫双阳台 2室2厅,,,,90.00㎡,,2室2厅2卫
整租·吴兴大楼 2室1厅 南,徐汇,衡山路,吴兴大楼,83.58㎡,南,2室1厅1卫
整租·晶耀名邸 2室2厅 南/北,浦东,杨思前滩,晶耀名邸,91.45㎡,南 北,2室2厅1卫
整租·绿庭悦公馆 2室2厅 南,松江,松江新城,绿庭悦公馆,100.00㎡,南,2室2厅2卫
整租·新天地河滨花园 2室1厅 南,长宁,天山,新天地河滨花园,91.33㎡,南,2室1厅1卫
整租·双喜家园 2室2厅 南,杨浦,东外滩,双喜家园,98.31㎡,南,2室2厅1卫
整租·黄浦大楼 2室1厅 南,黄浦,人民广场,黄浦大楼,87.99㎡,南,2室1厅1卫
整租·愉景华庭 2室1厅 南,普陀,万里,愉景华庭,97.71㎡,南,2室1厅1卫
整租·欧风花都 2室2厅 南,闵行,古美,欧风花都,88.88㎡,南,2室2厅1卫
独栋·友间公寓 虹乐苑虹口店 朝南两室两厅双阳台B 2室2厅,,,,90.00㎡,,2室2厅2卫
整租·古北尚郡 2室2厅 南,闵行,金虹桥,古北尚郡,96.40㎡,南,2室2厅2卫
整租·中信和平家园 2室2厅 南,虹口,临平路,中信和平家园,89.00㎡,南,2室2厅1卫
整租·尚汇豪庭 2室1厅 南,徐汇,田林,尚汇豪庭,95.65㎡,南,2室1厅1卫
整租·汇智湖畔家园 2室2厅 南,浦东,张江,汇智湖畔家园,89.36㎡,南,2室2厅1卫
整租·贝尚湾(公寓) 2室2厅 南,松江,九亭,贝尚湾(公寓),99.72㎡,南,2室2厅1卫
整租·中星馨恒苑 2室1厅 南,静安,永和,中星馨恒苑,84.23㎡,南,2室1厅1卫
整租·尚品华庭 2室2厅 南,闵行,华漕,尚品华庭,82.00㎡,南,2室2厅1卫
整租·明园森林都市滴翠苑 2室2厅 东/南/北,静安,大宁,明园森林都市滴翠苑,95.54㎡,东 南 北,2室2厅1卫
整租·牡丹小区(浦东) 2室2厅 南/北,浦东,花木,牡丹小区(浦东),82.25㎡,南 北,2室2厅1卫
整租·碧云东方公寓 2室1厅 南,浦东,碧云,碧云东方公寓,89.71㎡,南,2室1厅1卫
整租·圣和静安公馆 2室1厅 南,静安,西藏北路,圣和静安公馆,91.17㎡,南,2室1厅1卫
整租·兆丰虹桥公寓 2室2厅 南,徐汇,田林,兆丰虹桥公寓,85.00㎡,南,2室2厅1卫
整租·慧芝湖花园（三期） 2室1厅 南,静安,大宁,慧芝湖花园（三期）,89.38㎡,南,2室1厅1卫
整租·金鹰华庭一期 2室2厅 南/北,闵行,金虹桥,金鹰华庭一期,94.37㎡,南 北,2室2厅1卫
整租·新华红星国际广场 2室2厅 东南,闵行,金汇,新华红星国际广场,84.00㎡,东南,2室2厅2卫
整租·盛世豪园(一期) 2室1厅 南/北,杨浦,中原,盛世豪园(一期),98.20㎡,南 北,2室1厅1卫
整租·大华锦绣华城(十二街区) 2室2厅 南,浦东,北蔡,大华锦绣华城(十二街区),91.30㎡,南,2室2厅2卫
整租·淡水湾花园 2室1厅 南,黄浦,新天地,淡水湾花园,87.03㎡,南,2室1厅1卫
整租·昌里花园 2室1厅 南,浦东,世博,昌里花园,98.43㎡,南,2室1厅1卫
整租·瑞虹新城二期(优贤生活) 2室2厅 南,虹口,临平路,瑞虹新城二期(优贤生活),94.04㎡,南,2室2厅1卫
整租·建邦16区 2室2厅 南,虹口,临平路,建邦16区,98.78㎡,南,2室2厅1卫
整租·海华花园 2室1厅 南,黄浦,打浦桥,海华花园,89.81㎡,南,2室1厅1卫
整租·东方金门花园 2室2厅 南,长宁,新华路,东方金门花园,95.65㎡,南,2室2厅1卫
整租·静安新城二区 2室2厅 南,闵行,静安新城,静安新城二区,93.45㎡,南,2室2厅1卫
整租·仁恒西郊花园 2室2厅 南/北,青浦,徐泾,仁恒西郊花园,93.80㎡,南 北,2室2厅1卫
整租·新华红星国际广场 2室1厅 南,闵行,金汇,新华红星国际广场,84.11㎡,南,2室1厅2卫
整租·城申公寓 2室1厅 南,黄浦,五里桥,城申公寓,80.00㎡,南,2室1厅1卫
整租·高尚领域•领寓(礼尚路128弄) 2室1厅 南,普陀,真如,高尚领域•领寓(礼尚路128弄),81.77㎡,南,2室1厅1卫
整租·华能公寓 2室2厅 东/东南,虹口,鲁迅公园,华能公寓,98.01㎡,东 东南,2室2厅1卫
整租·梅山馨苑 2室2厅 南,普陀,长寿路,梅山馨苑,98.07㎡,南,2室2厅1卫
整租·丽和苑 2室1厅 南,普陀,长征,丽和苑,88.42㎡,南,2室1厅1卫
整租·绿地清猗园(威廉公馆二期) 2室2厅 南,嘉定,南翔,绿地清猗园(威廉公馆二期),86.67㎡,南,2室2厅1卫
整租·龙湖滟澜山(公寓) 2室2厅 南,青浦,赵巷,龙湖滟澜山(公寓),86.86㎡,南,2室2厅1卫
整租·绿洲香岛花园 2室1厅 南,松江,莘闵别墅,绿洲香岛花园,89.97㎡,南,2室1厅1卫
整租·文苑小区(虹口) 2室2厅 南/北,虹口,凉城,文苑小区(虹口),91.03㎡,南 北,2室2厅1卫
整租·嘉屯苑 2室1厅 南,浦东,金桥,嘉屯苑,80.09㎡,南,2室1厅1卫
整租·印象春城 2室1厅 南,浦东,周浦,印象春城,87.90㎡,南,2室1厅1卫
整租·新金山花园 2室1厅 南,闵行,颛桥,新金山花园,80.22㎡,南,2室1厅1卫
整租·中梁英伦印象(公寓) 2室2厅 南,宝山,杨行,中梁英伦印象(公寓),89.28㎡,南,2室2厅1卫
整租·绿地东上海二期 2室2厅 南,浦东,周浦,绿地东上海二期,92.62㎡,南,2室2厅1卫
整租·盛华景苑 2室2厅 南,徐汇,华泾,盛华景苑,82.00㎡,南,2室2厅2卫
整租·柏丽华庭 2室2厅 南,宝山,杨行,柏丽华庭,87.27㎡,南,2室2厅1卫
整租·灵新小区 2室1厅 西,虹口,凉城,灵新小区,80.70㎡,西,2室1厅1卫
整租·摩卡小城 2室1厅 南,松江,九亭,摩卡小城,84.60㎡,南,2室1厅1卫
整租·绿洲香岛花园 2室2厅 南,松江,莘闵别墅,绿洲香岛花园,89.98㎡,南,2室2厅2卫
整租·象屿上海年华2期 2室2厅 南,松江,莘闵别墅,象屿上海年华2期,83.10㎡,南,2室2厅1卫
整租·明纶园 2室2厅 南/北,浦东,御桥,明纶园,87.51㎡,南 北,2室2厅1卫
整租·唐丰苑 2室1厅 南,浦东,唐镇,唐丰苑,80.00㎡,南,2室1厅1卫
整租·浦发绿城东泰林路799弄 2室2厅 南,浦东,三林,浦发绿城东泰林路799弄,81.18㎡,南,2室2厅1卫
整租·丽景苑 2室2厅 南,松江,九亭,丽景苑,100.00㎡,南,2室2厅1卫
整租·远洋香奈 2室2厅 南,宝山,杨行,远洋香奈,98.00㎡,南,2室2厅1卫
整租·绿庭尚城 2室2厅 南,松江,九亭,绿庭尚城,94.37㎡,南,2室2厅2卫
整租·万科西郊都会 2室1厅 南,嘉定,安亭,万科西郊都会,81.00㎡,南,2室1厅1卫
整租·经纬学士逸居家园(五期) 2室2厅 南,宝山,上大,经纬学士逸居家园(五期),85.59㎡,南,2室2厅1卫
整租·高行家园 2室2厅 南,浦东,高行,高行家园,82.00㎡,南,2室2厅1卫
整租·祁连家园 2室1厅 南,宝山,上大,祁连家园,85.57㎡,南,2室1厅1卫
整租·中大九里德(公寓) 2室2厅 南,松江,九亭,中大九里德(公寓),89.92㎡,南,2室2厅1卫
