名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·华樾北京 3室2厅 南/北,朝阳,中央别墅区,华樾北京,89.00,南 北,3室2厅1卫,11500
整租·橡树湾三期 2室1厅 东南,海淀,清河,橡树湾三期,108.00,东南,2室1厅1卫,11000
整租·葛洲坝中国府 1室0厅 西,丰台,玉泉营,葛洲坝中国府,36.00,西,1室0厅1卫,4300
整租·保利茉莉公馆 3房间 复式 西,大兴,高米店,保利茉莉公馆,42.00,西,3房间2卫,5500
整租·东湖湾二期 1室1厅 东南,朝阳,望京,东湖湾二期,65.00,东南,1室1厅1卫,9000
整租·金茂府东区 2房间 西北,朝阳,大望路,金茂府东区,83.00,西北,2房间1卫,14200
整租·八场宿舍 2室1厅 东北,石景山,鲁谷,八场宿舍,51.17,东北,2室1厅1卫,5000
整租·荣京丽都 2房间 东,亦庄开发区,亦庄,荣京丽都,34.12,东,2房间1卫,3500
整租·新华联家园北区 2室1厅 南/北,通州,果园,新华联家园北区,104.69,南 北,2室1厅2卫,5600
整租·庚坊国际 1室1厅 北,海淀,北太平庄,庚坊国际,50.60,北,1室1厅1卫,5800
整租·地杰长安驿 1室1厅 东/南,朝阳,建国门外,地杰长安驿,98.46,东 南,1室1厅1卫,12000
整租·虎坊路小区 2室0厅 南,西城,陶然亭,虎坊路小区,41.92,南,2室0厅1卫,6100
整租·亿朋苑三区 2室1厅 南,丰台,玉泉营,亿朋苑三区,70.00,南,2室1厅1卫,6000
整租·安慧里二区 2室2厅 南/北,朝阳,亚运村,安慧里二区,85.00,南 北,2室2厅1卫,8700
整租·新城阳光 1室0厅 南,通州,梨园,新城阳光,46.00,南,1室0厅1卫,3600
整租·招商雍合府 2室1厅 南,大兴,黄村中,招商雍合府,87.74,南,2室1厅1卫,5600
整租·华威西里 1室1厅 南,朝阳,潘家园,华威西里,45.00,南,1室1厅1卫,5000
整租·新源街 1室1厅 南,朝阳,亮马桥,新源街,36.24,南,1室1厅1卫,5500
整租·中景理想家 2室1厅 南,丰台,玉泉营,中景理想家,79.66,南,2室1厅1卫,6500
整租·梅园 3室1厅 东/南/北,海淀,马连洼,梅园,85.20,东 南 北,3室1厅1卫,8000
整租·石佛营东里105号院 2室1厅 南/北,朝阳,石佛营,石佛营东里105号院,65.46,南 北,2室1厅1卫,6800
整租·红山世家 2房间 东,西城,广安门,红山世家,61.62,东,2房间1卫,8100
整租·鲁能钓鱼台美高梅公馆 3房间 南,丰台,刘家窑,鲁能钓鱼台美高梅公馆,63.00,南,3房间1卫,8000
整租·十里堡北区 1室1厅 南,朝阳,石佛营,十里堡北区,45.24,南,1室1厅1卫,6000
整租·玲珑山 2房间 东,朝阳,双桥,玲珑山,65.00,东,2房间1卫,6200
整租·首开康乃馨城 3室1厅 东/南,大兴,枣园,首开康乃馨城,88.90,东 南,3室1厅1卫,5100
整租·K2玉蘭湾 3室2厅 南/北,通州,九棵树(家乐福),K2玉蘭湾,126.00,南 北,3室2厅2卫,10500
整租·左安浦园 1室1厅 南,东城,左安门,左安浦园,62.19,南,1室1厅1卫,5800
整租·龙博苑二区 3室1厅 南/北,昌平,回龙观,龙博苑二区,87.00,南 北,3室1厅1卫,7200
整租·金桥国际 1室1厅 东,东城,广渠门,金桥国际,65.00,东,1室1厅1卫,6800
整租·润枫嘉尚 2房间 东南,朝阳,石佛营,润枫嘉尚,63.00,东南,2房间1卫,7300
整租·东亚首航国际 2房间 南,顺义,顺义其它,东亚首航国际,60.19,南,2房间1卫,3600
整租·广安康润家园西区 1室1厅 东,丰台,科技园区,广安康润家园西区,65.00,东,1室1厅1卫,4500
整租·方恒国际中心 1室1厅 南,朝阳,望京,方恒国际中心,81.36,南,1室1厅1卫,11000
整租·模式口南里 2室1厅 南/北,石景山,苹果园,模式口南里,57.50,南 北,2室1厅1卫,4700
整租·玉林里小区 2室1厅 东/西,丰台,右安门外,玉林里小区,49.00,东 西,2室1厅1卫,4500
整租·绿地诺亚方舟 2房间 东南,房山,良乡,绿地诺亚方舟,45.00,东南,2房间1卫,2800
整租·翠微中里 2室1厅 东,海淀,公主坟,翠微中里,48.24,东,2室1厅1卫,6600
整租·云立方 1室1厅 东/南,大兴,天宫院,云立方,48.89,东 南,1室1厅1卫,3600
整租·绿湾星苑 2室1厅 南,房山,良乡,绿湾星苑,75.00,南,2室1厅1卫,4500
整租·星河城东区 1室1厅 北,丰台,马家堡,星河城东区,47.17,北,1室1厅1卫,5200
整租·名都家苑 2室1厅 西北,丰台,马家堡,名都家苑,100.41,西北,2室1厅1卫,8400
整租·中冶德贤公馆公寓 3房间 北,大兴,旧宫,中冶德贤公馆公寓,101.73,北,3房间1卫,6860
整租·华龙苑南里 2室1厅 南,昌平,霍营,华龙苑南里,60.89,南,2室1厅1卫,5500
整租·劲松三区 1室1厅 南,朝阳,劲松,劲松三区,37.15,南,1室1厅1卫,5200
整租·季景沁园 1室1厅 东,朝阳,望京,季景沁园,75.00,东,1室1厅1卫,9000
整租·荣丰2008 1室0厅 西,西城,广安门,荣丰2008,33.98,西,1室0厅2卫,4100
整租·望花路西里 1室1厅 南,朝阳,望京,望花路西里,45.00,南,1室1厅1卫,5500
整租·中海城紫鑫阁 2房间 西,朝阳,成寿寺,中海城紫鑫阁,48.00,西,2房间1卫,5000
整租·紫金新干线二期 2室0厅 南,昌平,霍营,紫金新干线二期,47.00,南,2室0厅1卫,5100
整租·保利金泉 2室1厅 东北,朝阳,亚运村,保利金泉,98.43,东北,2室1厅1卫,12000
整租·新街口西里三区 1室1厅 南/北,西城,新街口,新街口西里三区,55.00,南 北,1室1厅1卫,7800
整租·苹果派 2室1厅 南,朝阳,常营,苹果派,82.00,南,2室1厅2卫,7800
整租·三环新城7号院 2室1厅 南/北,丰台,玉泉营,三环新城7号院,96.31,南 北,2室1厅1卫,6500
整租·首开智慧社 1房间 西,昌平,回龙观,首开智慧社,53.70,西,1房间1卫,5400
整租·屯三里 2房间 南,朝阳,工体,屯三里,61.00,南,2房间2卫,15000
整租·左右坊 2室1厅 南/北,丰台,马家堡,左右坊,90.00,南 北,2室1厅1卫,6800
整租·石榴园北里小区 2室1厅 南/北,丰台,刘家窑,石榴园北里小区,58.96,南 北,2室1厅1卫,5300
整租·爱这城一期 2室1厅 南,朝阳,四惠,爱这城一期,89.41,南,2室1厅2卫,9500
整租·澳林春天一期 1室1厅 西北,朝阳,奥林匹克公园,澳林春天一期,54.23,西北,1室1厅1卫,5200
整租·翡翠公园五期 4室2厅 跃层 南/北,昌平,北七家,翡翠公园五期,141.15,南 北,4室2厅3卫,17000
整租·绿景苑 1室0厅 南,东城,广渠门,绿景苑,46.12,南,1室0厅1卫,5000
整租·田村路甲56号院 3室1厅 南/北,海淀,田村,田村路甲56号院,75.00,南 北,3室1厅1卫,7800
整租·四方景园二区 2室1厅 东北,丰台,成寿寺,四方景园二区,91.28,东北,2室1厅1卫,7000
整租·首经贸中街1号院 1室0厅 东南,丰台,玉泉营,首经贸中街1号院,40.84,东南,1室0厅1卫,3300
整租·四方景园二区 1室1厅 北,丰台,成寿寺,四方景园二区,56.00,北,1室1厅1卫,5100
整租·三里河三区 2室1厅 南/北,西城,月坛,三里河三区,77.00,南 北,2室1厅1卫,9900
整租·复兴路乙4号院 2室1厅 南/北,海淀,军博,复兴路乙4号院,110.00,南 北,2室1厅1卫,15000
整租·西罗园四区 2室1厅 东,丰台,西罗园,西罗园四区,58.00,东,2室1厅1卫,5300
整租·天居园 2室2厅 东,朝阳,奥林匹克公园,天居园,132.83,东,2室2厅2卫,10300
整租·京贸国际城 2室1厅 东南,通州,武夷花园,京贸国际城,90.97,东南,2室1厅1卫,6000
整租·望园东里 2室1厅 南/北,丰台,七里庄,望园东里,67.64,南 北,2室1厅1卫,5600
整租·朝庭 2室2厅 西,朝阳,望京,朝庭,112.07,西,2室2厅2卫,12000
整租·飘HOME 1室0厅 北,朝阳,酒仙桥,飘HOME,39.80,北,1室0厅1卫,4700
整租·新永外文化用品商城 1室1厅 北,东城,永定门,新永外文化用品商城,38.00,北,1室1厅1卫,4200
整租·绿地中央广场 1室0厅 北,通州,北关,绿地中央广场,45.00,北,1室0厅1卫,4700
整租·和义西里三区 2室1厅 南/北,丰台,和义,和义西里三区,75.00,南 北,2室1厅1卫,4500
整租·北京时代广场 2房间 南,房山,良乡,北京时代广场,50.36,南,2房间1卫,3000
整租·福顺里 1室1厅 北,丰台,北大地,福顺里,43.00,北,1室1厅1卫,4300
整租·工体3号 1室1厅 南,东城,工体,工体3号,49.43,南,1室1厅1卫,6300
整租·时代之光名苑 1室1厅 南,海淀,小西天,时代之光名苑,44.76,南,1室1厅1卫,5800
整租·珺悦国际 2房间 北,大兴,天宫院,珺悦国际,65.48,北,2房间1卫,3800
整租·向军南里 2室1厅 东南,朝阳,东大桥,向军南里,64.00,东南,2室1厅1卫,8500
整租·朗琴园 1室1厅 北,西城,广安门,朗琴园,59.00,北,1室1厅1卫,7500
整租·爱这城二期 3室1厅 南/北,朝阳,四惠,爱这城二期,133.00,南 北,3室1厅2卫,14000
整租·沿海赛洛城四期 2房间 东,朝阳,百子湾,沿海赛洛城四期,50.00,东,2房间1卫,7800
整租·中仓小区 2室1厅 南/北,通州,万达,中仓小区,68.13,南 北,2室1厅1卫,3500
整租·天创公馆 1室1厅 东,丰台,方庄,天创公馆,70.63,东,1室1厅1卫,6000
整租·京洲世家 2室1厅 南/北,通州,九棵树(家乐福),京洲世家,96.00,南 北,2室1厅1卫,5000
整租·北京建筑木材总厂宿舍 2室1厅 南,朝阳,百子湾,北京建筑木材总厂宿舍,44.76,南,2室1厅1卫,4600
整租·融华世家 3室2厅 南/北,朝阳,亚运村小营,融华世家,153.67,南 北,3室2厅2卫,17500
整租·首开常青藤一期 3室1厅 南/北,朝阳,东坝,首开常青藤一期,96.00,南 北,3室1厅1卫,8200
整租·天通苑中苑 2室1厅 西南/北,昌平,天通苑,天通苑中苑,101.27,西南 北,2室1厅1卫,6800
整租·华纺易城 1室1厅 北,朝阳,朝青,华纺易城,56.24,北,1室1厅1卫,7000
整租·龙泽苑西区 3室1厅 南/西/北,昌平,回龙观,龙泽苑西区,113.00,南 西 北,3室1厅1卫,8200
整租·下甸 2室1厅 南/北,朝阳,CBD,下甸,60.00,南 北,2室1厅1卫,5500
整租·澳洲康都 2室1厅 西,朝阳,望京,澳洲康都,86.00,西,2室1厅1卫,9200
整租·赵府街 1室0厅 南,东城,安定门,赵府街,20.00,南,1室0厅1卫,5000
整租·湾子街社区 2室1厅 南/北,西城,太平桥,湾子街社区,57.70,南 北,2室1厅1卫,7000
整租·芍药居北里 1室1厅 南,朝阳,芍药居,芍药居北里,52.00,南,1室1厅1卫,5600
整租·常楹公元自由派 2房间 南,朝阳,常营,常楹公元自由派,36.56,南,2房间1卫,4300
整租·远见国际公寓 1室0厅 西,西城,广安门,远见国际公寓,48.26,西,1室0厅1卫,5500
整租·三义庙北 1室1厅 西,海淀,苏州桥,三义庙北,44.80,西,1室1厅1卫,6700
整租·保利茉莉公馆 3房间 东/西,大兴,高米店,保利茉莉公馆,50.00,东 西,3房间1卫,5500
整租·华发颐园 1室1厅 东南,朝阳,北苑,华发颐园,69.45,东南,1室1厅1卫,6200
整租·优点社区 3室1厅 南/北,朝阳,常营,优点社区,107.00,南 北,3室1厅1卫,7500
整租·金夕园 2室2厅 南/西,海淀,世纪城,金夕园,86.00,南 西,2室2厅1卫,9500
整租·龙兴园北区 3室2厅 南/北,昌平,回龙观,龙兴园北区,98.85,南 北,3室2厅1卫,6500
整租·康泽佳苑南区 2室1厅 南,房山,长阳,康泽佳苑南区,52.00,南,2室1厅1卫,3500
整租·燕清源 1室0厅 北,海淀,清河,燕清源,40.02,北,1室0厅1卫,5500
整租·和谐家园二区 2室1厅 南/北,昌平,回龙观,和谐家园二区,93.11,南 北,2室1厅1卫,6500
整租·水恋晶城 2室1厅 南/北,通州,武夷花园,水恋晶城,84.17,南 北,2室1厅1卫,4200
整租·新外大街甲8号院 3室1厅 南/北,西城,马甸,新外大街甲8号院,88.00,南 北,3室1厅1卫,11000
整租·东亚三环 2房间 北,丰台,马家堡,东亚三环,53.68,北,2房间1卫,5200
整租·华府9号 4房间 西,昌平,回龙观,华府9号,83.00,西,4房间1卫,8000
整租·小马厂东里 2室1厅 西北,西城,广安门,小马厂东里,59.12,西北,2室1厅1卫,7000
整租·金港国际 3室2厅 南/北,朝阳,大望路,金港国际,132.11,南 北,3室2厅2卫,14000
整租·新华街七里 3室1厅 东南,丰台,看丹桥,新华街七里,80.30,东南,3室1厅1卫,7000
整租·五月华庭 1室1厅 北,海淀,小西天,五月华庭,34.01,北,1室1厅1卫,6000
整租·石佛营西里小区 1室1厅 南/北,朝阳,石佛营,石佛营西里小区,50.00,南 北,1室1厅1卫,4300
整租·新景家园西区 3室1厅 东/西,东城,崇文门,新景家园西区,91.18,东 西,3室1厅1卫,12000
整租·设计师广场 1室0厅 西南,丰台,科技园区,设计师广场,56.91,西南,1室0厅1卫,4200
整租·华樾北京 3室1厅 南/北,朝阳,中央别墅区,华樾北京,87.98,南 北,3室1厅1卫,13000
整租·马甸南村 1室1厅 西南,西城,马甸,马甸南村,46.90,西南,1室1厅1卫,6800
整租·东亚望京中心 3房间 东,朝阳,望京,东亚望京中心,86.61,东,3房间1卫,9000
整租·月季园 2室1厅 东,海淀,马甸,月季园,53.83,东,2室1厅1卫,8000
整租·橡树湾三期 2室1厅 南,海淀,清河,橡树湾三期,99.93,南,2室1厅1卫,11000
整租·金蝉里 1室1厅 东北,朝阳,垡头,金蝉里,53.73,东北,1室1厅1卫,5000
整租·温泉花园B区 2室1厅 南,昌平,北七家,温泉花园B区,83.70,南,2室1厅1卫,3600
整租·旭辉E天地 2房间 西南,房山,良乡,旭辉E天地,55.60,西南,2房间1卫,2800
整租·青春无限 2室1厅 东南,西城,牛街,青春无限,91.31,东南,2室1厅1卫,9300
整租·京贸国际城 2室1厅 东北,通州,武夷花园,京贸国际城,81.00,东北,2室1厅1卫,5600
整租·中信锦园 2室1厅 东/西,西城,陶然亭,中信锦园,95.00,东 西,2室1厅1卫,15500
整租·畅柳园 1室1厅 东/南,西城,陶然亭,畅柳园,54.13,东 南,1室1厅1卫,5500
整租·海运仓小区 3室1厅 复式 南/北,东城,东直门,海运仓小区,81.57,南 北,3室1厅2卫,13000
整租·华冠丽景 2室2厅 南/北,东城,东直门,华冠丽景,118.00,南 北,2室2厅2卫,19000
整租·红山郡 1室1厅 南,丰台,丰台其它,红山郡,49.00,南,1室1厅1卫,3000
整租·北机家属院 3室1厅 南/北,通州,果园,北机家属院,76.75,南 北,3室1厅1卫,5000
整租·龙鼎园 3室2厅 南/北,通州,九棵树(家乐福),龙鼎园,104.98,南 北,3室2厅1卫,5500
整租·卡夫卡公社 3房间 南/北,朝阳,定福庄,卡夫卡公社,39.44,南 北,3房间2卫,6200
整租·乐府江南 2室1厅 东,海淀,田村,乐府江南,82.00,东,2室1厅1卫,10600
整租·金星小区 2室1厅 南/北,朝阳,定福庄,金星小区,52.23,南 北,2室1厅1卫,4800
整租·裕龙一区 2室1厅 南/北,顺义,顺义城,裕龙一区,86.24,南 北,2室1厅1卫,3100
整租·太华公寓 2室1厅 南,东城,崇文门,太华公寓,98.51,南,2室1厅1卫,14000
整租·水关新村 2室1厅 南/北,昌平,东关,水关新村,77.00,南 北,2室1厅1卫,3700
整租·未来明珠 2室1厅 东北,丰台,马家堡,未来明珠,111.56,东北,2室1厅1卫,9200
整租·阜南小区 2室1厅 南/北,海淀,甘家口,阜南小区,63.20,南 北,2室1厅1卫,8000
整租·酱油厂宿舍楼 3室1厅 南/北,海淀,紫竹桥,酱油厂宿舍楼,61.20,南 北,3室1厅1卫,8500
整租·首开万科城市之光 3室1厅 南/北,通州,通州其它,首开万科城市之光,90.00,南 北,3室1厅2卫,6800
整租·五福玲珑居北区 2室1厅 南/北,海淀,四季青,五福玲珑居北区,72.00,南 北,2室1厅1卫,7700
整租·高井 1室0厅 南,石景山,石景山其它,高井,36.00,南,1室0厅1卫,2500
整租·龙华园 2室1厅 南/北,昌平,回龙观,龙华园,66.00,南 北,2室1厅1卫,5500
整租·西山国际城 2房间 东,海淀,田村,西山国际城,35.00,东,2房间1卫,5000
整租·丽都东镇滨河1号 1房间 南,朝阳,酒仙桥,丽都东镇滨河1号,39.13,南,1房间1卫,4700
整租·林达海渔广场 3房间 西/北,朝阳,十里河,林达海渔广场,82.01,西 北,3房间1卫,6000
整租·北街家园八区 1室0厅 东,昌平,沙河,北街家园八区,33.00,东,1室0厅1卫,3200
整租·中海丽春湖墅 1室1厅 南,昌平,沙河,中海丽春湖墅,67.55,南,1室1厅1卫,4600
整租·中和家园 4室2厅 东/西,朝阳,南沙滩,中和家园,133.60,东 西,4室2厅1卫,10000
整租·小关北里 2室1厅 南/北,朝阳,惠新西街,小关北里,57.00,南 北,2室1厅1卫,6200
整租·裕瑞轩 3室1厅 东/西,朝阳,奥林匹克公园,裕瑞轩,115.00,东 西,3室1厅1卫,9600
整租·花虎沟9号院 2室1厅 南/北,朝阳,奥林匹克公园,花虎沟9号院,87.04,南 北,2室1厅1卫,6000
整租·中东路121号院一区 2室1厅 南/北,昌平,奥林匹克公园,中东路121号院一区,94.00,南 北,2室1厅2卫,6300
整租·关东店北街 2室1厅 南,朝阳,东大桥,关东店北街,61.07,南,2室1厅1卫,5300
整租·东方雅苑 2室1厅 南/北,朝阳,大望路,东方雅苑,95.00,南 北,2室1厅1卫,9600
整租·左安浦园 1室1厅 北,东城,左安门,左安浦园,37.40,北,1室1厅1卫,4800
整租·中海城圣朝菲 3室1厅 南/北,朝阳,成寿寺,中海城圣朝菲,98.55,南 北,3室1厅1卫,8500
整租·四平园 1室1厅 南,西城,陶然亭,四平园,37.64,南,1室1厅1卫,4800
整租·大兴胡同 1室0厅 东,东城,交道口,大兴胡同,20.00,东,1室0厅1卫,3500
整租·北广家园 1室1厅 西,西城,六铺炕,北广家园,38.71,西,1室1厅1卫,5500
整租·长丰园三区 3室1厅 南/北,大兴,科技园区,长丰园三区,110.09,南 北,3室1厅1卫,5000
整租·长丰园一区 2室1厅 南/北,大兴,科技园区,长丰园一区,73.95,南 北,2室1厅1卫,3500
整租·石榴庄西街 1室1厅 西南,丰台,赵公口,石榴庄西街,55.00,西南,1室1厅1卫,4500
整租·益丰苑 2室1厅 南/北,丰台,丽泽,益丰苑,94.77,南 北,2室1厅1卫,8500
整租·鑫兆雅园北区 1室0厅 东,丰台,刘家窑,鑫兆雅园北区,30.23,东,1室0厅1卫,4700
整租·方安苑 2室1厅 东南,丰台,宋家庄,方安苑,89.97,东南,2室1厅1卫,7000
整租·玉芳园 1室1厅 南/北,丰台,草桥,玉芳园,52.02,南 北,1室1厅1卫,4800
整租·草桥欣园三区 3室1厅 南/北,丰台,草桥,草桥欣园三区,110.00,南 北,3室1厅1卫,7500
整租·景王坟 1室1厅 西北,海淀,甘家口,景王坟,44.80,西北,1室1厅1卫,5800
整租·三里河路5号院 1室1厅 东/南,海淀,甘家口,三里河路5号院,44.41,东 南,1室1厅1卫,6200
整租·双榆树东里 2室1厅 南,海淀,双榆树,双榆树东里,53.90,南,2室1厅1卫,7800
整租·双榆树西里 2室1厅 南/北,海淀,双榆树,双榆树西里,61.29,南 北,2室1厅1卫,7500
整租·五福玲珑居南区 1室1厅 南,海淀,四季青,五福玲珑居南区,57.00,南,1室1厅1卫,6600
